n_sub,rep_i,rep_j,n_shared,ari_k24
95,27,31,95,1.0
95,27,32,95,1.0
95,27,33,95,1.0
95,27,34,95,1.0
95,27,35,95,1.0
95,27,36,95,1.0
95,27,37,95,1.0
95,27,38,95,1.0
95,27,39,95,1.0
95,27,40,95,1.0
95,27,41,95,1.0
95,27,42,95,1.0
95,27,43,95,1.0
95,27,44,95,1.0
95,27,45,95,1.0
95,27,46,95,1.0
95,27,47,95,1.0
95,27,48,95,1.0
95,27,49,95,1.0
95,28,29,95,1.0
95,28,30,95,1.0
95,28,31,95,1.0
95,28,32,95,1.0
95,28,33,95,1.0
95,28,34,95,1.0
95,28,35,95,1.0
95,28,36,95,1.0
95,28,37,95,1.0
95,28,38,95,1.0
95,28,39,95,1.0
95,28,40,95,1.0
95,28,41,95,1.0
95,28,42,95,1.0
95,28,43,95,1.0
95,28,44,95,1.0
95,28,45,95,1.0
95,28,46,95,1.0
95,28,47,95,1.0
95,28,48,95,1.0
95,28,49,95,1.0
95,29,30,95,1.0
95,29,31,95,1.0
95,29,32,95,1.0
95,29,33,95,1.0
95,29,34,95,1.0
95,29,35,95,1.0
95,29,36,95,1.0
95,29,37,95,1.0
95,29,38,95,1.0
95,29,39,95,1.0
95,29,40,95,1.0
95,29,41,95,1.0
95,29,42,95,1.0
95,29,43,95,1.0
95,29,44,95,1.0
95,29,45,95,1.0
95,29,46,95,1.0
95,29,47,95,1.0
95,29,48,95,1.0
95,29,49,95,1.0
95,30,31,95,1.0
95,30,32,95,1.0
95,30,33,95,1.0
95,30,34,95,1.0
95,30,35,95,1.0
95,30,36,95,1.0
95,30,37,95,1.0
95,30,38,95,1.0
95,30,39,95,1.0
95,30,40,95,1.0
95,30,41,95,1.0
95,30,42,95,1.0
95,30,43,95,1.0
95,30,44,95,1.0
95,30,45,95,1.0
95,30,46,95,1.0
95,30,47,95,1.0
95,30,48,95,1.0
95,30,49,95,1.0
95,31,32,95,1.0
95,31,33,95,1.0
95,31,34,95,1.0
95,31,35,95,1.0
95,31,36,95,1.0
95,31,37,95,1.0
95,31,38,95,1.0
95,31,39,95,1.0
95,31,40,95,1.0
95,31,41,95,1.0
95,31,42,95,1.0
95,31,43,95,1.0
95,31,44,95,1.0
95,31,45,95,1.0
95,31,46,95,1.0
95,31,47,95,1.0
95,31,48,95,1.0
95,31,49,95,1.0
95,32,33,95,1.0
95,32,34,95,1.0
95,32,35,95,1.0
95,32,36,95,1.0
95,32,37,95,1.0
95,32,38,95,1.0
95,32,39,95,1.0
95,32,40,95,1.0
95,32,41,95,1.0
95,32,42,95,1.0
95,32,43,95,1.0
95,32,44,95,1.0
95,32,45,95,1.0
95,32,46,95,1.0
95,32,47,95,1.0
95,32,48,95,1.0
95,32,49,95,1.0
95,33,34,95,1.0
95,33,35,95,1.0
95,33,36,95,1.0
95,33,37,95,1.0
95,33,38,95,1.0
95,33,39,95,1.0
95,33,40,95,1.0
95,33,41,95,1.0
95,33,42,95,1.0
95,33,43,95,1.0
95,33,44,95,1.0
95,33,45,95,1.0
95,33,46,95,1.0
95,33,47,95,1.0
95,33,48,95,1.0
95,33,49,95,1.0
95,34,35,95,1.0
95,34,36,95,1.0
95,34,37,95,1.0
95,34,38,95,1.0
95,34,39,95,1.0
95,34,40,95,1.0
95,34,41,95,1.0
95,34,42,95,1.0
95,34,43,95,1.0
95,34,44,95,1.0
95,34,45,95,1.0
95,34,46,95,1.0
95,34,47,95,1.0
95,34,48,95,1.0
95,34,49,95,1.0
95,35,36,95,1.0
95,35,37,95,1.0
95,35,38,95,1.0
95,35,39,95,1.0
95,35,40,95,1.0
95,35,41,95,1.0
95,35,42,95,1.0
95,35,43,95,1.0
95,35,44,95,1.0
95,35,45,95,1.0
95,35,46,95,1.0
95,35,47,95,1.0
95,35,48,95,1.0
95,35,49,95,1.0
95,36,37,95,1.0
95,36,38,95,1.0
95,36,39,95,1.0
95,36,40,95,1.0
95,36,41,95,1.0
95,36,42,95,1.0
95,36,43,95,1.0
95,36,44,95,1.0
95,36,45,95,1.0
95,36,46,95,1.0
95,36,47,95,1.0
95,36,48,95,1.0
95,36,49,95,1.0
95,37,38,95,1.0
95,37,39,95,1.0
95,37,40,95,1.0
95,37,41,95,1.0
95,37,42,95,1.0
95,37,43,95,1.0
95,37,44,95,1.0
95,37,45,95,1.0
95,37,46,95,1.0
95,37,47,95,1.0
95,37,48,95,1.0
95,37,49,95,1.0
95,38,39,95,1.0
95,38,40,95,1.0
95,38,41,95,1.0
95,38,42,95,1.0
95,38,43,95,1.0
95,38,44,95,1.0
95,38,45,95,1.0
95,38,46,95,1.0
95,38,47,95,1.0
95,38,48,95,1.0
95,38,49,95,1.0
95,39,40,95,1.0
95,39,41,95,1.0
95,39,42,95,1.0
95,39,43,95,1.0
95,39,44,95,1.0
95,39,45,95,1.0
95,39,46,95,1.0
95,39,47,95,1.0
95,39,48,95,1.0
95,39,49,95,1.0
95,40,41,95,1.0
95,40,42,95,1.0
95,40,43,95,1.0
95,40,44,95,1.0
95,40,45,95,1.0
95,40,46,95,1.0
95,40,47,95,1.0
95,40,48,95,1.0
95,40,49,95,1.0
95,41,42,95,1.0
95,41,43,95,1.0
95,41,44,95,1.0
95,41,45,95,1.0
95,41,46,95,1.0
95,41,47,95,1.0
95,41,48,95,1.0
95,41,49,95,1.0
95,42,43,95,1.0
95,42,44,95,1.0
95,42,45,95,1.0
95,42,46,95,1.0
95,42,47,95,1.0
95,42,48,95,1.0
95,42,49,95,1.0
95,43,44,95,1.0
95,43,45,95,1.0
95,43,46,95,1.0
95,43,47,95,1.0
95,43,48,95,1.0
95,43,49,95,1.0
95,44,45,95,1.0
95,44,46,95,1.0
95,44,47,95,1.0
95,44,48,95,1.0
95,44,49,95,1.0
95,45,46,95,1.0
95,45,47,95,1.0
95,45,48,95,1.0
95,45,49,95,1.0
95,46,47,95,1.0
95,46,48,95,1.0
95,46,49,95,1.0
95,47,48,95,1.0
95,47,49,95,1.0
95,48,49,95,1.0
