trait,model,rep,fold,thr_train_fold,n_pos_train,n_pos_test,n_test,auc,pr_auc,mcc,topk,p_pos_class
Seed_Thickness,MLP,0,0,6.643787976141605,13,6,17,0.33333333333333337,0.31477591036414565,-0.030303030303030304,0.2,6.0
Seed_Thickness,XGBoost,0,0,6.643787976141605,13,6,17,0.26515151515151514,0.2804759510641864,-0.1846372364689991,0.0,6.0
Seed_Thickness,LightGBM,0,0,6.643787976141605,13,6,17,0.3484848484848485,0.3099057804940158,-0.1846372364689991,0.0,6.0
Seed_Thickness,LogReg,0,1,6.713719515213436,13,3,16,0.5128205128205128,0.23412698412698413,0.16012815380508713,0.0,3.0
Seed_Thickness,RandomForest,0,1,6.713719515213436,13,3,16,0.7435897435897436,0.6388888888888888,0.0,0.4,3.0
Seed_Thickness,MLP,0,1,6.713719515213436,13,3,16,0.6153846153846154,0.2785714285714286,0.021591675854376522,0.2,3.0
Seed_Thickness,XGBoost,0,1,6.713719515213436,13,3,16,0.7948717948717949,0.6555555555555556,0.5897435897435898,0.4,3.0
Seed_Thickness,LightGBM,0,1,6.713719515213436,13,3,16,0.7692307692307692,0.4444444444444444,0.28941438070815306,0.4,3.0
Seed_Thickness,LogReg,0,2,6.713719515213436,13,3,16,0.6153846153846154,0.3213675213675214,0.3670584895244009,0.4,3.0
Seed_Thickness,RandomForest,0,2,6.713719515213436,13,3,16,0.641025641025641,0.3611111111111111,-0.12403473458920847,0.2,3.0
Seed_Thickness,MLP,0,2,6.713719515213436,13,3,16,0.4871794871794871,0.3074074074074074,0.30261376633440124,0.2,3.0
Seed_Thickness,XGBoost,0,2,6.713719515213436,13,3,16,0.8205128205128205,0.625,0.30261376633440124,0.4,3.0
Seed_Thickness,LightGBM,0,2,6.713719515213436,13,3,16,0.8717948717948718,0.5333333333333333,0.30261376633440124,0.6,3.0
Seed_Thickness,LogReg,0,3,6.713719515213436,13,3,16,0.8461538461538461,0.4777777777777778,-0.12403473458920847,0.6,3.0
Seed_Thickness,RandomForest,0,3,6.713719515213436,13,3,16,0.4871794871794871,0.46581196581196577,0.0,0.2,3.0
Seed_Thickness,MLP,0,3,6.713719515213436,13,3,16,0.8205128205128205,0.5138888888888888,0.0,0.4,3.0
Seed_Thickness,XGBoost,0,3,6.713719515213436,13,3,16,0.9487179487179487,0.8666666666666667,0.0,0.6,3.0
Seed_Thickness,LightGBM,0,3,6.713719515213436,13,3,16,0.8717948717948718,0.5333333333333333,-0.12403473458920847,0.6,3.0
Seed_Thickness,LogReg,0,4,6.7143968182552936,13,3,16,0.6153846153846154,0.34920634920634924,0.1794871794871795,0.4,3.0
Seed_Thickness,RandomForest,0,4,6.7143968182552936,13,3,16,0.6153846153846154,0.30000000000000004,0.0,0.4,3.0
Seed_Thickness,MLP,0,4,6.7143968182552936,13,3,16,0.5641025641025641,0.49523809523809526,0.0,0.2,3.0
Seed_Thickness,XGBoost,0,4,6.7143968182552936,13,3,16,0.7692307692307692,0.38333333333333336,-0.12403473458920847,0.4,3.0
Seed_Thickness,LightGBM,0,4,6.7143968182552936,13,3,16,0.7948717948717948,0.4206349206349207,-0.12403473458920847,0.4,3.0
Seed_Thickness,LogReg,1,0,6.7010200831786,13,4,17,0.4423076923076923,0.24734848484848482,-0.1194880298498108,0.2,4.0
Seed_Thickness,RandomForest,1,0,6.7010200831786,13,4,17,0.4807692307692307,0.2556818181818181,0.0,0.0,4.0
Seed_Thickness,MLP,1,0,6.7010200831786,13,4,17,0.4807692307692307,0.25847069597069594,-0.25677629550654774,0.0,4.0
Seed_Thickness,XGBoost,1,0,6.7010200831786,13,4,17,0.46153846153846145,0.2583333333333333,-0.20254787341673333,0.2,4.0
Seed_Thickness,LightGBM,1,0,6.7010200831786,13,4,17,0.7115384615384616,0.43333333333333335,0.227866357593825,0.4,4.0
Seed_Thickness,LogReg,1,1,6.701528060459994,13,4,16,0.625,0.4375,0.4472135954999579,0.4,4.0
Seed_Thickness,RandomForest,1,1,6.701528060459994,13,4,16,0.6041666666666667,0.41964285714285715,0.0,0.4,4.0
Seed_Thickness,MLP,1,1,6.701528060459994,13,4,16,0.6041666666666666,0.4125,0.09245003270420485,0.4,4.0
Seed_Thickness,XGBoost,1,1,6.701528060459994,13,4,16,0.6458333333333333,0.3679924242424243,0.09245003270420485,0.4,4.0
Seed_Thickness,LightGBM,1,1,6.701528060459994,13,4,16,0.6875,0.40208333333333335,-0.2182178902359924,0.4,4.0
Seed_Thickness,LogReg,1,2,6.713719515213436,13,3,16,0.5897435897435898,0.26190476190476186,0.021591675854376522,0.2,3.0
Seed_Thickness,RandomForest,1,2,6.713719515213436,13,3,16,0.7692307692307692,0.4206349206349206,-0.12403473458920847,0.2,3.0
Seed_Thickness,MLP,1,2,6.713719515213436,13,3,16,0.6153846153846154,0.2785714285714286,-0.23076923076923078,0.2,3.0
Seed_Thickness,XGBoost,1,2,6.713719515213436,13,3,16,0.8717948717948718,0.5333333333333333,-0.12403473458920847,0.6,3.0
Seed_Thickness,LightGBM,1,2,6.713719515213436,13,3,16,0.8461538461538461,0.4777777777777778,0.4622501635210242,0.6,3.0
Seed_Thickness,LogReg,1,3,6.7143968182552936,13,3,16,0.5128205128205128,0.4714285714285714,0.1794871794871795,0.2,3.0
Seed_Thickness,RandomForest,1,3,6.7143968182552936,13,3,16,0.5128205128205128,0.3106060606060606,-0.12403473458920847,0.2,3.0
Seed_Thickness,MLP,1,3,6.7143968182552936,13,3,16,0.4102564102564102,0.45138888888888884,0.53748384988657,0.2,3.0
Seed_Thickness,XGBoost,1,3,6.7143968182552936,13,3,16,0.641025641025641,0.35,0.30261376633440124,0.2,3.0
Seed_Thickness,LightGBM,1,3,6.7143968182552936,13,3,16,0.5897435897435896,0.3333333333333333,0.09245003270420485,0.2,3.0
Seed_Thickness,LogReg,1,4,6.713719515213436,13,3,16,0.6153846153846154,0.37142857142857144,0.30261376633440124,0.4,3.0
Seed_Thickness,RandomForest,1,4,6.713719515213436,13,3,16,0.7692307692307693,0.6464646464646464,0.0,0.4,3.0
Seed_Thickness,MLP,1,4,6.713719515213436,13,3,16,0.5128205128205128,0.2611111111111111,-0.12403473458920847,0.2,3.0
Seed_Thickness,XGBoost,1,4,6.713719515213436,13,3,16,0.6666666666666666,0.3686868686868687,-0.12403473458920847,0.2,3.0
Seed_Thickness,LightGBM,1,4,6.713719515213436,13,3,16,0.6410256410256411,0.28968253968253965,-0.18156825980064073,0.2,3.0
Seed_Thickness,LogReg,2,0,6.7010200831786,13,4,17,0.596153846153846,0.35,0.25064020591380154,0.4,4.0
Seed_Thickness,RandomForest,2,0,6.7010200831786,13,4,17,0.576923076923077,0.3645833333333333,0.0,0.2,4.0
Seed_Thickness,MLP,2,0,6.7010200831786,13,4,17,0.576923076923077,0.33958333333333335,0.019230769230769232,0.4,4.0
Seed_Thickness,XGBoost,2,0,6.7010200831786,13,4,17,0.46153846153846156,0.27499999999999997,-0.20254787341673333,0.2,4.0
Seed_Thickness,LightGBM,2,0,6.7010200831786,13,4,17,0.3653846153846154,0.22043650793650793,-0.20254787341673333,0.0,4.0
Seed_Thickness,LogReg,2,1,6.702205363501852,13,4,16,0.7708333333333334,0.6810897435897436,0.6666666666666666,0.6,4.0
Seed_Thickness,RandomForest,2,1,6.702205363501852,13,4,16,0.6875,0.46875,-0.14907119849998599,0.4,4.0
Seed_Thickness,MLP,2,1,6.702205363501852,13,4,16,0.7083333333333333,0.6785714285714286,0.4622501635210242,0.4,4.0
Seed_Thickness,XGBoost,2,1,6.702205363501852,13,4,16,0.625,0.3825757575757575,0.2182178902359924,0.2,4.0
Seed_Thickness,LightGBM,2,1,6.702205363501852,13,4,16,0.6875,0.4131944444444444,-0.0778498944161523,0.2,4.0
Seed_Thickness,LogReg,2,2,6.713719515213436,13,3,16,0.4871794871794871,0.2343304843304843,0.09245003270420485,0.2,3.0
Seed_Thickness,RandomForest,2,2,6.713719515213436,13,3,16,0.717948717948718,0.4,0.0,0.4,3.0
Seed_Thickness,MLP,2,2,6.713719515213436,13,3,16,0.5641025641025641,0.2528138528138528,-0.12403473458920847,0.2,3.0
Seed_Thickness,XGBoost,2,2,6.713719515213436,13,3,16,0.6410256410256411,0.29444444444444445,-0.18156825980064073,0.2,3.0
Seed_Thickness,LightGBM,2,2,6.713719515213436,13,3,16,0.5641025641025641,0.27609427609427606,-0.18156825980064073,0.2,3.0
Seed_Thickness,LogReg,2,3,6.713719515213436,13,3,16,0.6666666666666666,0.41025641025641024,0.4622501635210242,0.4,3.0
Seed_Thickness,RandomForest,2,3,6.713719515213436,13,3,16,0.9743589743589745,0.9166666666666666,0.0,0.6,3.0
Seed_Thickness,MLP,2,3,6.713719515213436,13,3,16,0.641025641025641,0.5074074074074074,0.53748384988657,0.2,3.0
Seed_Thickness,XGBoost,2,3,6.713719515213436,13,3,16,0.6153846153846154,0.273015873015873,0.0,0.2,3.0
Seed_Thickness,LightGBM,2,3,6.713719515213436,13,3,16,0.5641025641025641,0.25,-0.12403473458920847,0.2,3.0
Seed_Thickness,LogReg,2,4,6.713719515213436,13,3,16,0.6410256410256411,0.28968253968253965,0.021591675854376522,0.2,3.0
Seed_Thickness,RandomForest,2,4,6.713719515213436,13,3,16,0.717948717948718,0.3555555555555555,-0.12403473458920847,0.4,3.0
Seed_Thickness,MLP,2,4,6.713719515213436,13,3,16,0.5897435897435896,0.28968253968253965,0.1794871794871795,0.2,3.0
Seed_Thickness,XGBoost,2,4,6.713719515213436,13,3,16,0.7692307692307692,0.38333333333333336,-0.12403473458920847,0.4,3.0
Seed_Thickness,LightGBM,2,4,6.713719515213436,13,3,16,0.8974358974358975,0.7,0.1794871794871795,0.6,3.0
Seed_Thickness,LogReg,3,0,6.7010200831786,13,4,17,0.6730769230769231,0.42142857142857143,0.10699012312772822,0.4,4.0
Seed_Thickness,RandomForest,3,0,6.7010200831786,13,4,17,0.673076923076923,0.5838235294117647,0.0,0.6,4.0
Seed_Thickness,MLP,3,0,6.7010200831786,13,4,17,0.6538461538461539,0.42083333333333334,-0.20254787341673333,0.6,4.0
Seed_Thickness,XGBoost,3,0,6.7010200831786,13,4,17,0.826923076923077,0.6527777777777778,0.0,0.4,4.0
Seed_Thickness,LightGBM,3,0,6.7010200831786,13,4,17,0.8461538461538461,0.65,0.10699012312772822,0.6,4.0
Seed_Thickness,LogReg,3,1,6.713719515213436,13,3,16,0.4358974358974359,0.2103174603174603,-0.32387513781564786,0.0,3.0
Seed_Thickness,RandomForest,3,1,6.713719515213436,13,3,16,0.6153846153846154,0.2972582972582972,0.0,0.2,3.0
Seed_Thickness,MLP,3,1,6.713719515213436,13,3,16,0.28205128205128205,0.16865079365079366,-0.23076923076923078,0.0,3.0
Seed_Thickness,XGBoost,3,1,6.713719515213436,13,3,16,0.5641025641025641,0.25,-0.23076923076923078,0.2,3.0
Seed_Thickness,LightGBM,3,1,6.713719515213436,13,3,16,0.846153846153846,0.5,-0.12403473458920847,0.4,3.0
Seed_Thickness,LogReg,3,2,6.713719515213436,13,3,16,0.6153846153846154,0.2785714285714286,0.021591675854376522,0.2,3.0
Seed_Thickness,RandomForest,3,2,6.713719515213436,13,3,16,0.6923076923076923,0.3206349206349206,-0.12403473458920847,0.2,3.0
Seed_Thickness,MLP,3,2,6.713719515213436,13,3,16,0.41025641025641024,0.20419580419580421,-0.18156825980064073,0.2,3.0
Seed_Thickness,XGBoost,3,2,6.713719515213436,13,3,16,0.8717948717948717,0.5555555555555556,-0.12403473458920847,0.4,3.0
Seed_Thickness,LightGBM,3,2,6.713719515213436,13,3,16,0.6666666666666666,0.5166666666666667,0.09245003270420485,0.2,3.0
Seed_Thickness,LogReg,3,3,6.713719515213436,13,3,16,0.5128205128205128,0.23333333333333334,0.16012815380508713,0.2,3.0
Seed_Thickness,RandomForest,3,3,6.713719515213436,13,3,16,0.6666666666666667,0.3222222222222222,-0.18156825980064073,0.2,3.0
Seed_Thickness,MLP,3,3,6.713719515213436,13,3,16,0.48717948717948717,0.2216931216931217,-0.3721042037676254,0.0,3.0
Seed_Thickness,XGBoost,3,3,6.713719515213436,13,3,16,0.6923076923076923,0.3333333333333333,0.021591675854376522,0.2,3.0
Seed_Thickness,LightGBM,3,3,6.713719515213436,13,3,16,0.717948717948718,0.3555555555555555,0.3670584895244009,0.4,3.0
Seed_Thickness,LogReg,3,4,6.648021120153218,13,6,16,0.5166666666666666,0.5498015873015873,0.3333333333333333,0.4,6.0
Seed_Thickness,RandomForest,3,4,6.648021120153218,13,6,16,0.6166666666666667,0.5162037037037037,0.0,0.4,6.0
Seed_Thickness,MLP,3,4,6.648021120153218,13,6,16,0.6833333333333333,0.6137917637917638,-0.041344911529736156,0.6,6.0
Seed_Thickness,XGBoost,3,4,6.648021120153218,13,6,16,0.55,0.4930555555555555,-0.2,0.6,6.0
Seed_Thickness,LightGBM,3,4,6.648021120153218,13,6,16,0.5333333333333334,0.46338383838383834,0.09759000729485333,0.6,6.0
Seed_Thickness,LogReg,4,0,6.7010200831786,13,4,17,0.7884615384615384,0.5325757575757576,0.227866357593825,0.6,4.0
Seed_Thickness,RandomForest,4,0,6.7010200831786,13,4,17,0.8269230769230769,0.6666666666666666,0.0,0.6,4.0
Seed_Thickness,MLP,4,0,6.7010200831786,13,4,17,0.7692307692307693,0.46825396825396826,0.0,0.4,4.0
Seed_Thickness,XGBoost,4,0,6.7010200831786,13,4,17,0.8076923076923077,0.7159090909090909,0.0,0.4,4.0
Seed_Thickness,LightGBM,4,0,6.7010200831786,13,4,17,0.7307692307692307,0.5480519480519481,0.4506939094329987,0.4,4.0
Seed_Thickness,LogReg,4,1,6.713719515213436,13,3,16,0.4615384615384615,0.30000000000000004,-0.12403473458920847,0.2,3.0
Seed_Thickness,RandomForest,4,1,6.713719515213436,13,3,16,0.5897435897435896,0.5291666666666667,0.0,0.4,3.0
Seed_Thickness,MLP,4,1,6.713719515213436,13,3,16,0.17948717948717946,0.1508190883190883,0.0,0.0,3.0
Seed_Thickness,XGBoost,4,1,6.713719515213436,13,3,16,0.6666666666666666,0.3833333333333333,0.0,0.4,3.0
Seed_Thickness,LightGBM,4,1,6.713719515213436,13,3,16,0.5384615384615384,0.2686868686868687,0.0,0.2,3.0
Seed_Thickness,LogReg,4,2,6.701528060459994,13,4,16,0.6458333333333333,0.3596230158730158,0.07273929674533079,0.2,4.0
Seed_Thickness,RandomForest,4,2,6.701528060459994,13,4,16,0.6458333333333333,0.3596230158730158,0.09245003270420485,0.2,4.0
Seed_Thickness,MLP,4,2,6.701528060459994,13,4,16,0.5625,0.31249999999999994,0.07273929674533079,0.2,4.0
Seed_Thickness,XGBoost,4,2,6.701528060459994,13,4,16,0.7291666666666667,0.4125,0.0,0.4,4.0
Seed_Thickness,LightGBM,4,2,6.701528060459994,13,4,16,0.7083333333333333,0.4131944444444444,0.14907119849998599,0.4,4.0
Seed_Thickness,LogReg,4,3,6.7143968182552936,13,3,16,0.641025641025641,0.5666666666666667,0.28941438070815306,0.4,3.0
Seed_Thickness,RandomForest,4,3,6.7143968182552936,13,3,16,0.7948717948717949,0.6555555555555556,0.0,0.4,3.0
Seed_Thickness,MLP,4,3,6.7143968182552936,13,3,16,0.5641025641025641,0.26111111111111107,-0.2773500981126145,0.2,3.0
Seed_Thickness,XGBoost,4,3,6.7143968182552936,13,3,16,0.8461538461538461,0.4777777777777778,0.0,0.6,3.0
Seed_Thickness,LightGBM,4,3,6.7143968182552936,13,3,16,0.6666666666666667,0.3222222222222222,0.09245003270420485,0.2,3.0
Seed_Thickness,LogReg,4,4,6.713719515213436,13,3,16,0.4615384615384615,0.21428571428571427,0.041344911529736156,0.0,3.0
Seed_Thickness,RandomForest,4,4,6.713719515213436,13,3,16,0.6923076923076923,0.3909090909090909,-0.12403473458920847,0.4,3.0
Seed_Thickness,MLP,4,4,6.713719515213436,13,3,16,0.3846153846153845,0.19120879120879122,-0.3721042037676254,0.0,3.0
Seed_Thickness,XGBoost,4,4,6.713719515213436,13,3,16,0.7435897435897436,0.4111111111111111,0.1794871794871795,0.4,3.0
Seed_Thickness,LightGBM,4,4,6.713719515213436,13,3,16,0.7948717948717948,0.5,0.3670584895244009,0.4,3.0
Mass_of_Seeds,LogReg,0,0,0.31705995299573103,13,5,17,0.5666666666666667,0.3817932067932068,0.16735967034880075,0.2,5.0
Mass_of_Seeds,RandomForest,0,0,0.31705995299573103,13,5,17,0.55,0.49264069264069266,0.0,0.4,5.0
Mass_of_Seeds,MLP,0,0,0.31705995299573103,13,5,17,0.6,0.442983682983683,0.25064020591380154,0.4,5.0
Mass_of_Seeds,XGBoost,0,0,0.31705995299573103,13,5,17,0.4666666666666667,0.34264069264069263,0.03984095364447979,0.2,5.0
Mass_of_Seeds,LightGBM,0,0,0.31705995299573103,13,5,17,0.45,0.34929971988795516,-0.053708615552957466,0.2,5.0
Mass_of_Seeds,LogReg,0,1,0.3188897564695902,13,3,16,0.717948717948718,0.37777777777777777,0.28941438070815306,0.4,3.0
Mass_of_Seeds,RandomForest,0,1,0.3188897564695902,13,3,16,0.641025641025641,0.3547008547008547,0.0,0.4,3.0
Mass_of_Seeds,MLP,0,1,0.3188897564695902,13,3,16,0.8205128205128205,0.47619047619047616,0.1794871794871795,0.4,3.0
Mass_of_Seeds,XGBoost,0,1,0.3188897564695902,13,3,16,0.6153846153846154,0.34920634920634924,-0.18156825980064073,0.4,3.0
Mass_of_Seeds,LightGBM,0,1,0.3188897564695902,13,3,16,0.5641025641025641,0.28809523809523807,-0.23076923076923078,0.4,3.0
Mass_of_Seeds,LogReg,0,2,0.31935164860862264,13,3,16,0.5897435897435898,0.2851851851851852,-0.12403473458920847,0.2,3.0
Mass_of_Seeds,RandomForest,0,2,0.31935164860862264,13,3,16,0.8461538461538461,0.6428571428571429,0.0,0.4,3.0
Mass_of_Seeds,MLP,0,2,0.31935164860862264,13,3,16,0.8205128205128205,0.6095238095238096,0.0,0.4,3.0
Mass_of_Seeds,XGBoost,0,2,0.31935164860862264,13,3,16,0.6153846153846154,0.2972582972582972,0.0,0.2,3.0
Mass_of_Seeds,LightGBM,0,2,0.31935164860862264,13,3,16,0.3846153846153846,0.2,0.0,0.2,3.0
Mass_of_Seeds,LogReg,0,3,0.31867657548234435,13,3,16,0.9230769230769231,0.6388888888888888,0.7125253031944253,0.6,3.0
Mass_of_Seeds,RandomForest,0,3,0.31867657548234435,13,3,16,0.8717948717948717,0.6666666666666667,0.0,0.4,3.0
Mass_of_Seeds,MLP,0,3,0.31867657548234435,13,3,16,0.8717948717948718,0.7916666666666666,0.7867957924694432,0.4,3.0
Mass_of_Seeds,XGBoost,0,3,0.31867657548234435,13,3,16,0.8205128205128205,0.4666666666666667,-0.12403473458920847,0.4,3.0
Mass_of_Seeds,LightGBM,0,3,0.31867657548234435,13,3,16,0.8205128205128205,0.4666666666666667,0.1794871794871795,0.4,3.0
Mass_of_Seeds,LogReg,0,4,0.3188897564695902,13,3,16,0.7435897435897435,0.7435897435897436,0.7867957924694432,0.4,3.0
Mass_of_Seeds,RandomForest,0,4,0.3188897564695902,13,3,16,0.4871794871794871,0.2240740740740741,0.0,0.2,3.0
Mass_of_Seeds,MLP,0,4,0.3188897564695902,13,3,16,0.8974358974358974,0.7222222222222223,0.0,0.4,3.0
Mass_of_Seeds,XGBoost,0,4,0.3188897564695902,13,3,16,0.3589743589743589,0.28095238095238095,0.0,0.2,3.0
Mass_of_Seeds,LightGBM,0,4,0.3188897564695902,13,3,16,0.5384615384615384,0.47883597883597884,0.1794871794871795,0.2,3.0
Mass_of_Seeds,LogReg,1,0,0.31828574367239393,13,4,17,0.6730769230769231,0.3738095238095238,0.3105172139687914,0.4,4.0
Mass_of_Seeds,RandomForest,1,0,0.31828574367239393,13,4,17,0.6153846153846154,0.3284090909090909,0.0,0.4,4.0
Mass_of_Seeds,MLP,1,0,0.31828574367239393,13,4,17,0.6923076923076923,0.3784090909090909,0.25064020591380154,0.4,4.0
Mass_of_Seeds,XGBoost,1,0,0.31828574367239393,13,4,17,0.7115384615384616,0.38075396825396823,-0.20254787341673333,0.4,4.0
Mass_of_Seeds,LightGBM,1,0,0.31828574367239393,13,4,17,0.5,0.32016594516594515,-0.053708615552957466,0.2,4.0
Mass_of_Seeds,LogReg,1,1,0.3188897564695902,13,3,16,0.8717948717948717,0.6666666666666667,0.30261376633440124,0.4,3.0
Mass_of_Seeds,RandomForest,1,1,0.3188897564695902,13,3,16,0.6666666666666666,0.3833333333333333,0.0,0.4,3.0
Mass_of_Seeds,MLP,1,1,0.3188897564695902,13,3,16,0.846153846153846,0.6333333333333333,0.0,0.4,3.0
Mass_of_Seeds,XGBoost,1,1,0.3188897564695902,13,3,16,0.7692307692307692,0.6,0.0,0.4,3.0
Mass_of_Seeds,LightGBM,1,1,0.3188897564695902,13,3,16,0.6923076923076923,0.576923076923077,0.30261376633440124,0.4,3.0
Mass_of_Seeds,LogReg,1,2,0.31704218791346056,13,5,16,0.8909090909090909,0.8392857142857143,0.41818181818181815,0.6,5.0
Mass_of_Seeds,RandomForest,1,2,0.31704218791346056,13,5,16,0.8545454545454545,0.7644444444444444,0.0,0.6,5.0
Mass_of_Seeds,MLP,1,2,0.31704218791346056,13,5,16,0.8363636363636364,0.8051948051948052,0.38297084310253526,0.6,5.0
Mass_of_Seeds,XGBoost,1,2,0.31704218791346056,13,5,16,0.7272727272727273,0.6638888888888889,0.5606119105813882,0.4,5.0
Mass_of_Seeds,LightGBM,1,2,0.31704218791346056,13,5,16,0.9636363636363636,0.9266666666666666,0.5606119105813882,0.8,5.0
Mass_of_Seeds,LogReg,1,3,0.3188897564695902,13,3,16,0.5384615384615384,0.4772727272727273,-0.041344911529736156,0.2,3.0
Mass_of_Seeds,RandomForest,1,3,0.3188897564695902,13,3,16,0.33333333333333326,0.1888888888888889,0.0,0.2,3.0
Mass_of_Seeds,MLP,1,3,0.3188897564695902,13,3,16,0.5897435897435896,0.5291666666666667,0.30261376633440124,0.4,3.0
Mass_of_Seeds,XGBoost,1,3,0.3188897564695902,13,3,16,0.41025641025641024,0.21536796536796537,-0.23076923076923078,0.2,3.0
Mass_of_Seeds,LightGBM,1,3,0.3188897564695902,13,3,16,0.282051282051282,0.16984126984126985,-0.32387513781564786,0.0,3.0
Mass_of_Seeds,LogReg,1,4,0.3188897564695902,13,3,16,0.6666666666666667,0.31746031746031744,-0.18156825980064073,0.2,3.0
Mass_of_Seeds,RandomForest,1,4,0.3188897564695902,13,3,16,0.5641025641025641,0.2777777777777778,0.0,0.2,3.0
Mass_of_Seeds,MLP,1,4,0.3188897564695902,13,3,16,0.6153846153846154,0.273015873015873,-0.12403473458920847,0.2,3.0
Mass_of_Seeds,XGBoost,1,4,0.3188897564695902,13,3,16,0.6153846153846154,0.2777777777777778,0.0,0.2,3.0
Mass_of_Seeds,LightGBM,1,4,0.3188897564695902,13,3,16,0.5897435897435896,0.26666666666666666,0.0,0.2,3.0
Mass_of_Seeds,LogReg,2,0,0.31828574367239393,13,4,17,0.673076923076923,0.5401785714285714,0.34615384615384615,0.4,4.0
Mass_of_Seeds,RandomForest,2,0,0.31828574367239393,13,4,17,0.6923076923076923,0.39166666666666666,0.0,0.4,4.0
Mass_of_Seeds,MLP,2,0,0.31828574367239393,13,4,17,0.75,0.573051948051948,0.10699012312772822,0.4,4.0
Mass_of_Seeds,XGBoost,2,0,0.31828574367239393,13,4,17,0.5769230769230769,0.38484848484848483,-0.1386750490563073,0.4,4.0
Mass_of_Seeds,LightGBM,2,0,0.31828574367239393,13,4,17,0.5961538461538461,0.3547619047619047,-0.1386750490563073,0.4,4.0
Mass_of_Seeds,LogReg,2,1,0.3188897564695902,13,3,16,0.3589743589743589,0.20555555555555557,0.021591675854376522,0.2,3.0
Mass_of_Seeds,RandomForest,2,1,0.3188897564695902,13,3,16,0.3846153846153846,0.19155844155844157,-0.12403473458920847,0.0,3.0
Mass_of_Seeds,MLP,2,1,0.3188897564695902,13,3,16,0.41025641025641024,0.20238095238095238,-0.2773500981126145,0.0,3.0
Mass_of_Seeds,XGBoost,2,1,0.3188897564695902,13,3,16,0.3846153846153846,0.2125,-0.12403473458920847,0.2,3.0
Mass_of_Seeds,LightGBM,2,1,0.3188897564695902,13,3,16,0.48717948717948717,0.23333333333333334,-0.23076923076923078,0.2,3.0
Mass_of_Seeds,LogReg,2,2,0.3188897564695902,13,3,16,0.7435897435897436,0.3595238095238095,0.3670584895244009,0.4,3.0
Mass_of_Seeds,RandomForest,2,2,0.3188897564695902,13,3,16,0.7948717948717948,0.41111111111111115,0.0,0.4,3.0
Mass_of_Seeds,MLP,2,2,0.3188897564695902,13,3,16,0.846153846153846,0.5,0.4622501635210242,0.4,3.0
Mass_of_Seeds,XGBoost,2,2,0.3188897564695902,13,3,16,0.6410256410256411,0.3277777777777778,-0.18156825980064073,0.4,3.0
Mass_of_Seeds,LightGBM,2,2,0.3188897564695902,13,3,16,0.5897435897435898,0.2611111111111111,-0.23076923076923078,0.2,3.0
Mass_of_Seeds,LogReg,2,3,0.31867657548234435,13,3,16,0.6923076923076923,0.5499999999999999,0.1794871794871795,0.4,3.0
Mass_of_Seeds,RandomForest,2,3,0.31867657548234435,13,3,16,0.7179487179487178,0.5396825396825397,0.0,0.2,3.0
Mass_of_Seeds,MLP,2,3,0.31867657548234435,13,3,16,0.7692307692307693,0.6464646464646464,0.30261376633440124,0.4,3.0
Mass_of_Seeds,XGBoost,2,3,0.31867657548234435,13,3,16,0.6153846153846154,0.49831649831649827,0.53748384988657,0.2,3.0
Mass_of_Seeds,LightGBM,2,3,0.31867657548234435,13,3,16,0.5641025641025641,0.4833333333333333,0.1794871794871795,0.2,3.0
Mass_of_Seeds,LogReg,2,4,0.3188897564695902,13,3,16,0.8461538461538461,0.5317460317460317,0.4622501635210242,0.4,3.0
Mass_of_Seeds,RandomForest,2,4,0.3188897564695902,13,3,16,0.7435897435897436,0.6388888888888888,0.0,0.4,3.0
Mass_of_Seeds,MLP,2,4,0.3188897564695902,13,3,16,0.8974358974358974,0.8095238095238095,0.5897435897435898,0.4,3.0
Mass_of_Seeds,XGBoost,2,4,0.3188897564695902,13,3,16,0.8974358974358974,0.7222222222222223,0.30261376633440124,0.4,3.0
Mass_of_Seeds,LightGBM,2,4,0.3188897564695902,13,3,16,0.8461538461538461,0.4777777777777778,0.1794871794871795,0.6,3.0
Mass_of_Seeds,LogReg,3,0,0.31828574367239393,13,4,17,0.8076923076923077,0.5,0.227866357593825,0.4,4.0
Mass_of_Seeds,RandomForest,3,0,0.31828574367239393,13,4,17,0.7884615384615384,0.4583333333333333,0.0,0.4,4.0
Mass_of_Seeds,MLP,3,0,0.31828574367239393,13,4,17,0.6923076923076923,0.4096590909090909,0.227866357593825,0.4,4.0
Mass_of_Seeds,XGBoost,3,0,0.31828574367239393,13,4,17,0.9230769230769231,0.8166666666666667,0.0,0.6,4.0
Mass_of_Seeds,LightGBM,3,0,0.31828574367239393,13,4,17,0.923076923076923,0.8303571428571428,0.4506939094329987,0.6,4.0
Mass_of_Seeds,LogReg,3,1,0.31913846762137676,13,3,16,0.641025641025641,0.5074074074074074,0.30261376633440124,0.2,3.0
Mass_of_Seeds,RandomForest,3,1,0.31913846762137676,13,3,16,0.7692307692307693,0.4027777777777778,0.0,0.4,3.0
Mass_of_Seeds,MLP,3,1,0.31913846762137676,13,3,16,0.8205128205128205,0.4666666666666667,0.1794871794871795,0.4,3.0
Mass_of_Seeds,XGBoost,3,1,0.31913846762137676,13,3,16,0.5641025641025641,0.27136752136752135,-0.12403473458920847,0.2,3.0
Mass_of_Seeds,LightGBM,3,1,0.31913846762137676,13,3,16,0.717948717948718,0.38690476190476186,0.0,0.2,3.0
